t_s,vrms,irms,power,event,event_t_s,delta_va,direction,cluster,fragments
209.020233,0.000014,0.0013,0.3052,0,,,,,
210.020447,0.000014,0.0013,0.3012,0,,,,,
211.019501,0.000014,0.0013,0.3002,0,,,,,
212.019730,0.000014,0.0013,0.2994,0,,,,,
213.019943,0.000014,0.0013,0.3089,0,,,,,
214.020157,0.000014,0.0013,0.3025,0,,,,,
215.020386,0.000014,0.0013,0.2988,0,,,,,
216.020599,0.000014,0.0013,0.3009,0,,,,,
217.019653,0.000014,0.0012,0.2959,0,,,,,
218.019867,0.000013,0.0012,0.2932,0,,,,,
219.020081,0.000014,0.0013,0.3042,0,,,,,
220.020309,0.000014,0.0013,0.3113,0,,,,,
221.020523,0.000013,0.0012,0.2928,0,,,,,
222.019562,0.000014,0.0013,0.2995,0,,,,,
223.019791,0.000014,0.0012,0.2949,0,,,,,
224.020020,0.000014,0.0013,0.3065,0,,,,,
225.020218,0.000014,0.0013,0.2992,0,,,,,
226.020447,0.000014,0.0013,0.3008,0,,,,,
227.019501,0.000014,0.0013,0.3018,0,,,,,
228.019714,0.000014,0.0013,0.3075,0,,,,,
229.019943,0.000014,0.0013,0.2968,0,,,,,
230.020142,0.000014,0.0013,0.3137,0,,,,,
231.020370,0.000014,0.0013,0.3143,0,,,,,
232.020599,0.000014,0.0013,0.2966,0,,,,,
233.019653,0.000014,0.0013,0.2996,0,,,,,
234.019852,0.000014,0.0012,0.2945,0,,,,,
235.020081,0.000013,0.0012,0.2927,0,,,,,
236.020294,0.000013,0.0012,0.2872,0,,,,,
237.020508,0.000014,0.0013,0.2972,0,,,,,
238.019562,0.000013,0.0012,0.2897,0,,,,,
239.019775,0.000014,0.0013,0.3093,0,,,,,
240.020004,0.000014,0.0013,0.3046,0,,,,,
241.020218,0.000014,0.0012,0.2958,0,,,,,
242.020432,0.000013,0.0012,0.2917,0,,,,,
243.020660,0.000014,0.0013,0.2972,0,,,,,
244.019714,0.000014,0.0012,0.2956,0,,,,,
245.019913,0.000013,0.0012,0.2831,0,,,,,
246.020142,0.000015,0.0013,0.3167,0,,,,,
247.020355,0.000014,0.0013,0.3047,0,,,,,
248.020569,0.000014,0.0013,0.3075,0,,,,,
249.019638,0.000014,0.0013,0.2961,0,,,,,
250.019836,0.000015,0.0013,0.3174,0,,,,,
251.020065,0.033287,3.0539,723.0177,0,,,,,
252.020294,0.036670,3.3643,796.4982,0,,,,,
253.020493,0.037132,3.4067,806.5432,0,,,,,
254.019547,0.036250,3.3257,787.3671,0,,,,,
255.019775,0.037322,3.4241,810.6627,0,,,,,
256.019989,0.036320,3.3322,788.8895,0,,,,,
257.020203,0.037049,3.3991,804.7381,1,251.020065,796.4958,1,-1,1
258.020416,0.036704,3.3674,797.2308,0,,,,,
259.020630,0.036669,3.3642,796.4686,0,,,,,
260.019684,0.037051,3.3993,804.7844,0,,,,,
261.019928,0.036344,3.3344,789.4257,0,,,,,
262.020142,0.037216,3.4144,808.3505,0,,,,,
263.020355,0.036176,3.3190,785.7616,0,,,,,
264.020569,0.037271,3.4194,809.5493,0,,,,,
265.019623,0.036204,3.3215,786.3747,0,,,,,
266.019836,0.037154,3.4087,807.0212,0,,,,,
267.020050,0.034930,3.2047,758.7051,0,,,,,
268.020264,0.000067,0.0062,1.4660,0,,,,,
269.020477,0.000025,0.0023,0.5538,0,,,,,
270.019562,0.000016,0.0015,0.3522,0,,,,,
271.019745,0.000014,0.0013,0.3103,0,,,,,
272.019958,0.000014,0.0013,0.3041,0,,,,,
273.020203,0.000013,0.0012,0.2930,1,267.020050,800.1910,-1,1,1
274.020416,0.000014,0.0013,0.2994,0,,,,,
275.020630,0.000014,0.0013,0.2999,0,,,,,
276.019684,0.000014,0.0013,0.3025,0,,,,,
277.019897,0.000014,0.0013,0.2971,0,,,,,
278.020142,0.000013,0.0012,0.2892,0,,,,,
279.020355,0.000015,0.0013,0.3179,0,,,,,
280.020538,0.000014,0.0013,0.3121,0,,,,,
281.019623,0.000014,0.0013,0.3011,0,,,,,
282.019836,0.000013,0.0012,0.2919,0,,,,,
283.020020,0.000014,0.0013,0.3097,0,,,,,
284.020264,0.000014,0.0013,0.2987,0,,,,,
285.020477,0.000013,0.0012,0.2773,0,,,,,
286.019531,0.000014,0.0013,0.3024,0,,,,,
287.019745,0.000014,0.0013,0.2965,0,,,,,
288.019958,0.000014,0.0013,0.3050,0,,,,,
289.020203,0.000014,0.0013,0.2963,0,,,,,
290.020416,0.031044,2.8481,674.2953,0,,,,,
291.020599,0.037159,3.4092,807.1245,0,,,,,
292.019684,0.036211,3.3222,786.5267,0,,,,,
293.019897,0.037076,3.4016,805.3199,0,,,,,
294.020111,0.036334,3.3335,789.2001,0,,,,,
295.020325,0.036958,3.3908,802.7624,0,,,,,
296.020538,0.036528,3.3513,793.4188,1,290.020416,799.3577,1,1,1
297.019592,0.036695,3.3666,797.0424,0,,,,,
298.019806,0.036720,3.3689,797.5821,0,,,,,
299.020020,0.036492,3.3480,792.6372,0,,,,,
300.020264,0.036847,3.3805,800.3429,0,,,,,
301.020477,0.036391,3.3387,790.4358,0,,,,,
302.019531,0.037001,3.3946,803.6795,0,,,,,
303.019745,0.036303,3.3306,788.5287,0,,,,,
304.019958,0.036961,3.3910,802.8152,0,,,,,
305.020172,0.036286,3.3291,788.1637,0,,,,,
306.020386,0.036842,3.3801,800.2304,0,,,,,
307.020599,0.033403,3.0646,725.5383,0,,,,,
308.019653,0.000061,0.0056,1.3347,0,,,,,
309.019867,0.000023,0.0021,0.4963,0,,,,,
