t_s,vrms,irms,power,event,event_t_s,delta_va,direction,cluster,fragments
488.020294,0.000013,0.0012,0.2803,0,,,,,
489.020508,0.000013,0.0012,0.2798,0,,,,,
490.019562,0.000013,0.0012,0.2913,0,,,,,
491.019775,0.000013,0.0012,0.2838,0,,,,,
492.019989,0.000013,0.0012,0.2918,0,,,,,
493.020233,0.000013,0.0012,0.2891,0,,,,,
494.020416,0.000013,0.0012,0.2898,0,,,,,
495.019501,0.000013,0.0012,0.2846,0,,,,,
496.019714,0.000013,0.0012,0.2922,0,,,,,
497.019897,0.000013,0.0012,0.2804,0,,,,,
498.020142,0.000013,0.0012,0.2919,0,,,,,
499.020355,0.000014,0.0012,0.2942,0,,,,,
500.019379,0.000013,0.0012,0.2814,0,,,,,
501.019623,0.000013,0.0012,0.2908,0,,,,,
502.019836,0.000013,0.0012,0.2867,0,,,,,
503.020050,0.000013,0.0012,0.2842,0,,,,,
504.020294,0.000013,0.0012,0.2917,0,,,,,
505.020477,0.000013,0.0012,0.2860,0,,,,,
506.019562,0.000013,0.0012,0.2851,0,,,,,
507.019775,0.000013,0.0012,0.2809,0,,,,,
508.019958,0.000014,0.0012,0.2948,0,,,,,
509.020203,0.000013,0.0012,0.2855,0,,,,,
510.020416,0.000014,0.0013,0.2992,0,,,,,
511.019501,0.000013,0.0012,0.2882,0,,,,,
512.019653,0.000013,0.0012,0.2762,0,,,,,
