t_s,vrms,irms,power,event,event_t_s,delta_va,direction
343.019653,0.000009,0.0008,0.1896,0,,,
344.020569,0.000009,0.0009,0.2033,0,,,
345.020325,0.000009,0.0008,0.1993,0,,,
346.020111,0.000009,0.0008,0.1999,0,,,
347.019836,0.000009,0.0008,0.1874,0,,,
348.019592,0.000009,0.0008,0.1954,0,,,
349.020538,0.000009,0.0009,0.2037,0,,,
350.020264,0.000010,0.0009,0.2070,0,,,
351.020020,0.000009,0.0008,0.1954,0,,,
352.019806,0.000009,0.0009,0.2025,0,,,
353.019592,0.000009,0.0008,0.1991,0,,,
354.020477,0.000009,0.0008,0.1951,0,,,
355.020233,0.000009,0.0008,0.1988,0,,,
356.019958,0.000009,0.0008,0.1926,0,,,
357.019745,0.000009,0.0008,0.1851,0,,,
358.019531,0.000010,0.0009,0.2125,0,,,
359.020447,0.000009,0.0009,0.2018,0,,,
360.020203,0.000010,0.0009,0.2144,0,,,
361.019958,0.000009,0.0008,0.1877,0,,,
362.019714,0.000009,0.0008,0.1935,0,,,
363.019501,0.000009,0.0008,0.2005,0,,,
364.020416,0.000010,0.0009,0.2086,0,,,
365.020203,0.000009,0.0008,0.1964,0,,,
366.019928,0.000009,0.0008,0.1997,0,,,
367.019714,0.000010,0.0009,0.2064,0,,,
368.019470,0.000009,0.0009,0.2045,0,,,
369.020386,0.000010,0.0009,0.2076,0,,,
370.020172,0.000010,0.0009,0.2077,0,,,
371.019897,0.000009,0.0009,0.2053,0,,,
372.019714,0.000009,0.0009,0.2019,0,,,
373.019470,0.000010,0.0009,0.2113,0,,,
374.020386,0.000009,0.0008,0.2005,0,,,
375.020142,0.000009,0.0008,0.1928,0,,,
376.019897,0.000009,0.0009,0.2024,0,,,
377.019684,0.000009,0.0008,0.1977,0,,,
378.020599,0.000010,0.0009,0.2090,0,,,
379.020386,0.000009,0.0009,0.2028,0,,,
380.020142,0.000009,0.0008,0.1984,0,,,
381.019867,0.000010,0.0009,0.2109,0,,,
382.019653,0.000009,0.0009,0.2034,0,,,
383.020538,0.000009,0.0009,0.2063,0,,,
384.020325,0.000009,0.0008,0.1928,0,,,
385.020111,0.000009,0.0008,0.1972,0,,,
386.019836,0.000009,0.0009,0.2022,0,,,
387.019592,0.000009,0.0008,0.1939,0,,,
388.020508,0.000010,0.0009,0.2074,0,,,
389.020264,0.000009,0.0009,0.2026,0,,,
390.020020,0.000009,0.0009,0.2056,0,,,
391.019775,0.000010,0.0009,0.2118,0,,,
392.019562,0.000009,0.0008,0.1903,0,,,
393.020477,0.000009,0.0009,0.2039,0,,,
394.020233,0.000009,0.0009,0.2016,0,,,
395.019958,0.000009,0.0009,0.2052,0,,,
396.019745,0.000009,0.0008,0.1897,0,,,
397.019501,0.000009,0.0008,0.1931,0,,,
398.020416,0.000009,0.0008,0.1964,0,,,
399.020172,0.000009,0.0008,0.1958,0,,,
400.019897,0.000009,0.0008,0.1948,0,,,
401.019714,0.000009,0.0008,0.2003,0,,,
402.019470,0.000009,0.0009,0.2049,0,,,
403.020355,0.000009,0.0008,0.2006,0,,,
404.020142,0.000009,0.0009,0.2041,0,,,
405.019867,0.000008,0.0008,0.1827,0,,,
406.019653,0.000009,0.0008,0.1988,0,,,
407.020569,0.000009,0.0009,0.2038,0,,,
408.020355,0.000009,0.0009,0.2045,0,,,
409.020111,0.000010,0.0009,0.2077,0,,,
410.019867,0.000009,0.0008,0.1945,0,,,
411.019623,0.000009,0.0008,0.1984,0,,,
412.020538,0.000009,0.0008,0.1975,0,,,
413.020264,0.000009,0.0008,0.1948,0,,,
414.020020,0.000009,0.0008,0.2011,0,,,
415.019806,0.000010,0.0009,0.2077,0,,,
416.019562,0.000009,0.0008,0.1976,0,,,
417.020477,0.000009,0.0008,0.1919,0,,,
418.020233,0.000009,0.0008,0.1972,0,,,
419.019958,0.000009,0.0009,0.2024,0,,,
420.019745,0.000010,0.0009,0.2099,0,,,
421.019501,0.000009,0.0008,0.1974,0,,,
422.020416,0.000009,0.0009,0.2027,0,,,
423.020172,0.000009,0.0008,0.1940,0,,,
424.019897,0.000009,0.0009,0.2032,0,,,
425.019684,0.000009,0.0009,0.2044,0,,,
426.020569,0.000009,0.0008,0.2009,0,,,
427.020325,0.000009,0.0009,0.2054,0,,,
428.020111,0.000010,0.0009,0.2085,0,,,
429.019867,0.000009,0.0008,0.1952,0,,,
430.019623,0.000009,0.0009,0.2034,0,,,
431.020538,0.000010,0.0009,0.2116,0,,,
432.020264,0.000009,0.0008,0.1986,0,,,
433.020020,0.000010,0.0009,0.2098,0,,,
434.019775,0.000009,0.0008,0.2007,0,,,
435.019562,0.000009,0.0009,0.2041,0,,,
436.020447,0.000009,0.0008,0.1952,0,,,
437.020233,0.000009,0.0009,0.2023,0,,,
438.019958,0.000009,0.0008,0.1981,0,,,
439.019745,0.000009,0.0008,0.2012,0,,,
440.019501,0.000009,0.0009,0.2018,0,,,
441.020386,0.000009,0.0008,0.2004,0,,,
442.020172,0.000009,0.0008,0.1915,0,,,
443.019897,0.000010,0.0009,0.2204,0,,,
444.019653,0.000009,0.0008,0.1990,0,,,
445.020569,0.000010,0.0009,0.2103,0,,,
446.020325,0.000009,0.0009,0.2029,0,,,
447.020111,0.000009,0.0009,0.2042,0,,,
448.019867,0.000009,0.0008,0.1997,0,,,
449.019623,0.000009,0.0008,0.1980,0,,,
450.020508,0.000010,0.0009,0.2111,0,,,
451.020264,0.000009,0.0008,0.1919,0,,,
452.020020,0.000009,0.0008,0.1969,0,,,
453.019806,0.000009,0.0008,0.1947,0,,,
454.019562,0.000009,0.0009,0.2038,0,,,
455.020447,0.000009,0.0008,0.1987,0,,,
456.020203,0.000009,0.0008,0.1956,0,,,
457.019958,0.000010,0.0009,0.2168,0,,,
458.019714,0.000009,0.0009,0.2018,0,,,
459.019501,0.000009,0.0008,0.1918,0,,,
460.020386,0.000009,0.0009,0.2020,0,,,
461.020172,0.000010,0.0009,0.2119,0,,,
462.019928,0.000009,0.0008,0.1994,0,,,
463.019714,0.000009,0.0009,0.2024,0,,,
464.019470,0.000009,0.0009,0.2057,0,,,
465.020386,0.000009,0.0009,0.2017,0,,,
466.020142,0.000009,0.0008,0.1946,0,,,
467.019897,0.000010,0.0009,0.2076,0,,,
468.019684,0.000009,0.0009,0.2025,0,,,
469.020599,0.000009,0.0009,0.2013,0,,,
470.020355,0.000009,0.0008,0.1963,0,,,
471.020142,0.000009,0.0009,0.2049,0,,,
472.019867,0.000009,0.0008,0.1995,0,,,
473.019653,0.000009,0.0009,0.2043,0,,,
474.020538,0.000009,0.0009,0.2047,0,,,
475.020294,0.000009,0.0009,0.2022,0,,,
476.020050,0.000009,0.0008,0.1959,0,,,
477.019806,0.000009,0.0009,0.2028,0,,,
478.019592,0.000010,0.0009,0.2068,0,,,
479.020477,0.000009,0.0008,0.1994,0,,,
480.020264,0.000009,0.0008,0.1944,0,,,
481.019989,0.000009,0.0009,0.2042,0,,,
482.019745,0.000009,0.0008,0.1906,0,,,
483.019531,0.000010,0.0009,0.2067,0,,,
484.020416,0.000010,0.0009,0.2122,0,,,
485.020172,0.000009,0.0008,0.1942,0,,,
486.019897,0.000009,0.0008,0.1960,0,,,
487.019714,0.000010,0.0009,0.2090,0,,,
488.019470,0.000009,0.0009,0.2021,0,,,
489.020386,0.000009,0.0008,0.1993,0,,,
490.020142,0.000009,0.0008,0.1976,0,,,
491.019897,0.000009,0.0008,0.1989,0,,,
492.019653,0.000009,0.0009,0.2023,0,,,
493.020599,0.000009,0.0008,0.1998,0,,,
494.020386,0.000009,0.0009,0.2042,0,,,
495.020142,0.000009,0.0008,0.1906,0,,,
496.019897,0.000009,0.0009,0.2052,0,,,
497.019684,0.000009,0.0009,0.2033,0,,,
498.020599,0.000009,0.0008,0.1968,0,,,
499.020386,0.000009,0.0008,0.1988,0,,,
500.020142,0.000009,0.0008,0.1930,0,,,
501.019897,0.000009,0.0009,0.2047,0,,,
502.019684,0.000009,0.0008,0.1995,0,,,
503.020569,0.000010,0.0009,0.2101,0,,,
504.020355,0.000009,0.0009,0.2055,0,,,
505.020111,0.000009,0.0009,0.2041,0,,,
506.019867,0.032200,2.9542,699.4135,0,,,
507.019653,0.036528,3.3513,793.4120,0,,,
508.020569,0.036537,3.3521,793.6114,1,506.019867,761.9390,1
509.019897,0.036560,3.3542,794.1078,0,,,
510.019684,0.036509,3.3495,792.9932,0,,,
511.019470,0.036521,3.3506,793.2629,1,509.019897,31.3090,1
512.019958,0.036509,3.3495,792.9994,0,,,
513.019714,0.036545,3.3528,793.7828,0,,,
514.019470,0.036458,3.3449,791.9052,0,,,
515.020386,0.036468,3.3458,792.1141,0,,,
516.020203,0.036579,3.3559,794.5156,0,,,
517.019958,0.036430,3.3423,791.2830,0,,,
518.019714,0.036421,3.3415,791.0893,0,,,
519.019531,0.036552,3.3535,793.9458,0,,,
520.020386,0.036364,3.3362,789.8550,0,,,
521.020203,0.036430,3.3423,791.2831,0,,,
522.020020,0.034465,3.1620,748.5990,0,,,
523.019714,0.000041,0.0037,0.8808,0,,,
524.019470,0.000010,0.0010,0.2265,1,522.020020,541.7925,-1
525.019958,0.000009,0.0008,0.1976,0,,,
526.019714,0.000009,0.0008,0.1862,0,,,
527.019470,0.000009,0.0009,0.2027,1,525.019958,249.7066,-1
528.020020,0.000009,0.0009,0.2019,0,,,
529.019714,0.000009,0.0009,0.2017,0,,,
530.019470,0.000009,0.0009,0.2031,0,,,
531.020386,0.000009,0.0008,0.1984,0,,,
532.020142,0.000010,0.0009,0.2078,0,,,
533.019958,0.000009,0.0008,0.1948,0,,,
534.019714,0.000009,0.0009,0.2026,0,,,
535.019470,0.000009,0.0009,0.2039,0,,,
536.020386,0.000010,0.0009,0.2091,0,,,
537.020142,0.000009,0.0008,0.1966,0,,,
538.019897,0.000009,0.0009,0.2038,0,,,
539.019653,0.000009,0.0008,0.1974,0,,,
540.020630,0.000009,0.0008,0.1962,0,,,
541.020325,0.000010,0.0009,0.2066,0,,,
542.020081,0.000009,0.0009,0.2027,0,,,
543.019836,0.000009,0.0009,0.2014,0,,,
544.019592,0.000010,0.0009,0.2087,0,,,
545.020569,0.000010,0.0009,0.2090,0,,,
546.020264,0.000010,0.0009,0.2105,0,,,
547.020081,0.000010,0.0009,0.2077,0,,,
548.019836,0.000010,0.0009,0.2130,0,,,
549.019592,0.000010,0.0009,0.2123,0,,,
550.020508,0.000009,0.0008,0.2005,0,,,
551.020203,0.000009,0.0009,0.2053,0,,,
552.020020,0.000009,0.0009,0.2038,0,,,
553.019775,0.000010,0.0009,0.2145,0,,,
554.019592,0.000009,0.0009,0.2045,0,,,
555.020508,0.000010,0.0009,0.2096,0,,,
