t_s,vrms,irms,power,event,event_t_s,delta_va,direction
556.020386,0.000038,0.0035,0.8354,0,,,
557.020142,0.000039,0.0036,0.8553,0,,,
558.019958,0.000040,0.0036,0.8616,0,,,
559.019714,0.000040,0.0036,0.8590,0,,,
560.019470,0.000039,0.0036,0.8532,0,,,
561.020386,0.000040,0.0037,0.8677,0,,,
562.020142,0.000039,0.0036,0.8464,0,,,
563.019958,0.000039,0.0036,0.8491,0,,,
564.019775,0.000040,0.0036,0.8588,0,,,
565.019531,0.000039,0.0036,0.8561,0,,,
566.020386,0.000039,0.0036,0.8554,0,,,
567.020142,0.000040,0.0036,0.8640,0,,,
568.019958,0.000039,0.0036,0.8562,0,,,
569.019775,0.000039,0.0036,0.8467,0,,,
570.019531,0.000040,0.0037,0.8661,0,,,
571.020386,0.000039,0.0036,0.8467,0,,,
572.020142,0.000039,0.0036,0.8461,0,,,
573.019897,0.000040,0.0037,0.8664,0,,,
574.019653,0.000039,0.0036,0.8490,0,,,
575.020630,0.000039,0.0036,0.8415,0,,,
576.020325,0.000040,0.0037,0.8655,0,,,
577.020081,0.000039,0.0036,0.8578,0,,,
578.019836,0.000039,0.0035,0.8368,0,,,
579.019592,0.000040,0.0037,0.8679,0,,,
580.020508,0.000040,0.0036,0.8596,0,,,
581.020203,0.000039,0.0036,0.8552,0,,,
582.019958,0.000039,0.0036,0.8572,0,,,
583.019775,0.000040,0.0036,0.8638,0,,,
584.019531,0.000039,0.0035,0.8387,0,,,
585.020386,0.000040,0.0036,0.8588,0,,,
586.020142,0.000039,0.0036,0.8554,0,,,
587.019897,0.000039,0.0036,0.8526,0,,,
588.019653,0.000040,0.0036,0.8612,0,,,
589.020630,0.000040,0.0036,0.8590,0,,,
590.020325,0.000039,0.0036,0.8465,0,,,
591.020081,0.000039,0.0036,0.8515,0,,,
592.019897,0.000039,0.0036,0.8578,0,,,
593.019653,0.000039,0.0036,0.8570,0,,,
594.019470,0.000039,0.0036,0.8460,0,,,
595.020386,0.000040,0.0037,0.8703,0,,,
596.020142,0.000038,0.0035,0.8355,0,,,
597.019897,0.000039,0.0036,0.8549,0,,,
598.019714,0.000039,0.0036,0.8500,0,,,
599.019470,0.000039,0.0036,0.8531,0,,,
600.020386,0.000039,0.0036,0.8568,0,,,
601.020142,0.000040,0.0037,0.8662,0,,,
602.019958,0.000039,0.0036,0.8416,0,,,
603.019714,0.000039,0.0036,0.8538,0,,,
604.019470,0.000039,0.0036,0.8565,0,,,
605.020386,0.000040,0.0036,0.8611,0,,,
606.020142,0.000039,0.0036,0.8466,0,,,
607.019958,0.000040,0.0037,0.8665,0,,,
608.019775,0.000040,0.0036,0.8588,0,,,
609.019531,0.000039,0.0036,0.8545,0,,,
610.020386,0.000039,0.0036,0.8486,0,,,
611.020203,0.000040,0.0036,0.8615,0,,,
612.019958,0.000039,0.0036,0.8557,0,,,
613.019775,0.000039,0.0036,0.8489,0,,,
614.019531,0.000040,0.0036,0.8598,0,,,
615.020386,0.000040,0.0036,0.8633,0,,,
616.020203,0.000039,0.0036,0.8464,0,,,
617.019958,0.000039,0.0036,0.8569,0,,,
618.019714,0.000040,0.0037,0.8752,0,,,
619.019531,0.000039,0.0036,0.8427,0,,,
620.020386,0.000039,0.0036,0.8491,0,,,
621.020142,0.000040,0.0036,0.8631,0,,,
622.019897,0.000040,0.0036,0.8641,0,,,
623.019653,0.000039,0.0036,0.8537,0,,,
624.019470,0.000040,0.0037,0.8733,0,,,
625.020325,0.000040,0.0036,0.8609,0,,,
626.020142,0.000039,0.0036,0.8536,0,,,
627.019897,0.000038,0.0035,0.8357,0,,,
628.019653,0.000039,0.0036,0.8421,0,,,
629.020569,0.000039,0.0036,0.8522,0,,,
630.020264,0.000039,0.0036,0.8498,0,,,
631.020020,0.000039,0.0036,0.8514,0,,,
632.019836,0.000040,0.0037,0.8650,0,,,
633.019592,0.000040,0.0037,0.8688,0,,,
634.020508,0.000040,0.0037,0.8704,0,,,
635.020203,0.000039,0.0036,0.8475,0,,,
636.019958,0.000039,0.0036,0.8551,0,,,
637.019714,0.000039,0.0036,0.8548,0,,,
638.019470,0.000040,0.0037,0.8661,0,,,
639.020325,0.000040,0.0036,0.8605,0,,,
640.020142,0.000039,0.0036,0.8557,0,,,
641.019897,0.000039,0.0036,0.8514,0,,,
642.019653,0.000040,0.0036,0.8616,0,,,
643.020569,0.000039,0.0036,0.8483,0,,,
644.020264,0.000039,0.0036,0.8510,0,,,
645.020020,0.000040,0.0037,0.8704,0,,,
646.019836,0.000040,0.0036,0.8591,0,,,
647.019592,0.000039,0.0036,0.8471,0,,,
648.020508,0.000039,0.0036,0.8458,0,,,
649.020203,0.000040,0.0037,0.8686,0,,,
650.019958,0.000040,0.0036,0.8625,0,,,
651.019775,0.000039,0.0036,0.8522,0,,,
652.019531,0.000039,0.0036,0.8564,0,,,
653.020386,0.000040,0.0036,0.8618,0,,,
654.020142,0.000039,0.0036,0.8452,0,,,
655.019897,0.000039,0.0036,0.8564,0,,,
656.019653,0.000040,0.0036,0.8612,0,,,
657.020630,0.000040,0.0037,0.8706,0,,,
658.020325,0.003607,0.3309,78.3403,0,,,
659.020081,0.003678,0.3374,79.8877,0,,,
660.019836,0.004950,0.4541,107.5143,1,658.020325,87.7180,1
661.020264,0.006914,0.6343,150.1772,0,,,
662.020081,0.008572,0.7864,186.1799,0,,,
663.019836,0.005594,0.5132,121.5102,1,661.020264,64.0417,1
664.020264,0.015108,1.3861,328.1564,0,,,
665.020081,0.037089,3.4027,805.5917,0,,,
666.019836,0.036628,3.3605,795.5889,1,664.020264,490.4899,1
667.020264,0.036677,3.3650,796.6539,0,,,
668.020020,0.036915,3.3868,801.8311,0,,,
669.019836,0.037038,3.3981,804.4966,1,667.020264,157.8815,1
670.020264,0.037041,3.3984,804.5657,0,,,
671.020081,0.036524,3.3509,793.3229,0,,,
672.019836,0.036986,3.3933,803.3727,0,,,
673.019653,0.036981,3.3929,803.2615,0,,,
674.020569,0.036612,3.3590,795.2496,0,,,
675.020325,0.036747,3.3714,798.1726,0,,,
676.020081,0.037121,3.4057,806.2975,0,,,
677.019897,0.036631,3.3607,795.6544,0,,,
678.019653,0.036692,3.3664,796.9868,0,,,
679.020630,0.036963,3.3912,802.8577,0,,,
680.020325,0.036828,3.3788,799.9207,0,,,
681.020142,0.036470,3.3459,792.1446,0,,,
682.019897,0.036898,3.3852,801.4525,0,,,
683.019714,0.036978,3.3925,803.1852,0,,,
684.019470,0.036537,3.3521,793.6112,0,,,
685.020386,0.036561,3.3543,794.1423,0,,,
686.020142,0.036932,3.3883,802.1840,0,,,
687.019958,0.036579,3.3560,794.5327,0,,,
688.019714,0.036377,3.3375,790.1453,0,,,
689.019531,0.032092,2.9443,697.0692,0,,,
690.020386,0.034293,3.1462,744.8661,0,,,
691.020203,0.024557,2.2530,533.3881,1,689.019531,137.1794,-1
692.019592,0.006392,0.5864,138.8377,0,,,
693.020508,0.003148,0.2888,68.3735,0,,,
694.020264,0.002366,0.2171,51.3895,1,692.019592,572.2410,-1
695.019653,0.000038,0.0035,0.8333,0,,,
696.020569,0.000040,0.0036,0.8608,0,,,
697.020264,0.000039,0.0036,0.8420,1,695.019653,85.3548,-1
698.019653,0.000039,0.0035,0.8379,0,,,
699.020630,0.000039,0.0036,0.8507,0,,,
700.020325,0.000039,0.0036,0.8531,0,,,
701.020081,0.000040,0.0037,0.8743,0,,,
702.019897,0.000039,0.0036,0.8522,0,,,
703.019653,0.000039,0.0036,0.8446,0,,,
704.019470,0.000039,0.0036,0.8535,0,,,
705.020386,0.000039,0.0036,0.8540,0,,,
706.020142,0.000040,0.0036,0.8583,0,,,
707.019958,0.000039,0.0036,0.8483,0,,,
708.019714,0.000039,0.0036,0.8569,0,,,
709.019470,0.000039,0.0036,0.8551,0,,,
710.020325,0.000039,0.0036,0.8483,0,,,
711.020142,0.000040,0.0036,0.8589,0,,,
712.019897,0.000039,0.0036,0.8474,0,,,
713.019653,0.000039,0.0036,0.8534,0,,,
714.020630,0.000040,0.0037,0.8666,0,,,
715.020325,0.000039,0.0036,0.8475,0,,,
716.020081,0.000039,0.0036,0.8499,0,,,
717.019836,0.000039,0.0036,0.8557,0,,,
718.019592,0.000039,0.0036,0.8561,0,,,
719.020569,0.000039,0.0036,0.8510,0,,,
720.020264,0.000039,0.0036,0.8554,0,,,
721.020020,0.000039,0.0036,0.8548,0,,,
722.019775,0.000039,0.0036,0.8521,0,,,
723.019592,0.000039,0.0036,0.8469,0,,,
724.020508,0.000040,0.0037,0.8736,0,,,
725.020203,0.000039,0.0036,0.8486,0,,,
726.019958,0.000039,0.0036,0.8531,0,,,
727.019714,0.000039,0.0036,0.8554,0,,,
728.019531,0.000039,0.0036,0.8466,0,,,
729.020386,0.000040,0.0036,0.8593,0,,,
730.020142,0.000039,0.0036,0.8571,0,,,
731.019897,0.000039,0.0036,0.8567,0,,,
732.019653,0.000039,0.0036,0.8476,0,,,
733.020569,0.000039,0.0036,0.8550,0,,,
734.020325,0.000040,0.0037,0.8693,0,,,
735.020081,0.000040,0.0036,0.8613,0,,,
736.019836,0.000039,0.0036,0.8564,0,,,
737.019592,0.000040,0.0036,0.8628,0,,,
738.020569,0.000040,0.0037,0.8757,0,,,
739.020264,0.000039,0.0036,0.8524,0,,,
740.020020,0.000040,0.0037,0.8691,0,,,
741.019775,0.000039,0.0036,0.8579,0,,,
742.019592,0.000040,0.0036,0.8640,0,,,
743.020508,0.000039,0.0036,0.8501,0,,,
744.020203,0.000040,0.0036,0.8614,0,,,
745.020020,0.000040,0.0037,0.8649,0,,,
746.019775,0.000039,0.0036,0.8430,0,,,
747.019592,0.000040,0.0036,0.8607,0,,,
748.020508,0.000039,0.0036,0.8533,0,,,
749.020203,0.000039,0.0036,0.8564,0,,,
750.020020,0.000040,0.0037,0.8651,0,,,
751.019775,0.000040,0.0037,0.8693,0,,,
752.019592,0.000039,0.0036,0.8469,0,,,
753.020569,0.000039,0.0036,0.8447,0,,,
754.020264,0.000040,0.0037,0.8726,0,,,
755.020020,0.000039,0.0036,0.8462,0,,,
756.019836,0.000039,0.0036,0.8496,0,,,
757.019592,0.000039,0.0036,0.8487,0,,,
758.020569,0.000039,0.0036,0.8457,0,,,
759.020264,0.000039,0.0036,0.8483,0,,,
760.020020,0.000039,0.0036,0.8538,0,,,
761.019836,0.000040,0.0036,0.8633,0,,,
762.019592,0.000039,0.0036,0.8565,0,,,
763.020569,0.000039,0.0036,0.8481,0,,,
764.020264,0.000040,0.0036,0.8589,0,,,
765.020081,0.000040,0.0036,0.8637,0,,,
766.019836,0.000040,0.0036,0.8603,0,,,
767.019592,0.000039,0.0036,0.8561,0,,,
768.020569,0.000039,0.0036,0.8535,0,,,
769.020264,0.000039,0.0036,0.8477,0,,,
770.020081,0.000039,0.0036,0.8498,0,,,
771.019836,0.000040,0.0037,0.8729,0,,,
772.019653,0.000039,0.0036,0.8537,0,,,
773.020569,0.000039,0.0036,0.8540,0,,,
774.020264,0.000040,0.0037,0.8646,0,,,
775.020081,0.000040,0.0037,0.8645,0,,,
776.019836,0.000040,0.0036,0.8585,0,,,
777.019653,0.000040,0.0036,0.8628,0,,,
778.020569,0.000040,0.0036,0.8627,0,,,
779.020325,0.000039,0.0036,0.8536,0,,,
780.020081,0.000039,0.0036,0.8428,0,,,
781.019897,0.000040,0.0036,0.8625,0,,,
782.019653,0.000040,0.0037,0.8683,0,,,
783.020630,0.000039,0.0036,0.8565,0,,,
784.020325,0.000039,0.0036,0.8562,0,,,
785.020142,0.000040,0.0037,0.8646,0,,,
786.019897,0.000040,0.0037,0.8722,0,,,
787.019653,0.000040,0.0036,0.8584,0,,,
788.019470,0.000039,0.0036,0.8554,0,,,
789.020386,0.000039,0.0036,0.8574,0,,,
790.020142,0.000040,0.0036,0.8602,0,,,
791.019958,0.000027,0.0025,0.5936,0,,,
792.019714,0.000009,0.0008,0.1956,0,,,
793.019470,0.000009,0.0008,0.1960,0,,,
794.020325,0.000010,0.0009,0.2081,0,,,
795.020142,0.000010,0.0009,0.2079,0,,,
796.019897,0.000009,0.0009,0.2013,0,,,
797.019653,0.000010,0.0009,0.2067,0,,,
798.020630,0.000010,0.0009,0.2196,0,,,
799.020325,0.000010,0.0009,0.2148,0,,,
